Altitude,Horizontal Force
0.0,0.7984138109611072
5.05050505050505,0.7738371122255442
10.1010101010101,0.7270067119243939
15.15151515151515,0.6624395321023218
20.2020202020202,0.5861952619807524
25.252525252525253,0.5044132730830089
30.3030303030303,0.421422041541997
35.35353535353535,0.3384458460457195
40.4040404040404,0.253873993717203
45.45454545454545,0.16510530075706528
50.505050505050505,0.07067849718945678
55.55555555555555,-0.028625335174458474
60.6060606060606,-0.1300432687590773
65.65656565656565,-0.22998255042242075
70.7070707070707,-0.32537689207596676
75.75757575757575,-0.414739622432413
80.8080808080808,-0.4985812878182343
85.85858585858585,-0.5791175557498616
90.9090909090909,-0.6592699345547335
95.95959595959596,-0.7413242683245812
101.01010101010101,-0.8259550437852876
106.06060606060605,-0.9123772000926134
111.1111111111111,-0.9996195864185481
116.16161616161615,-1.0875216267638155
121.2121212121212,-1.1763120351279852
126.26262626262626,-1.2652265085088752
131.3131313131313,-1.3521101115593193
136.36363636363635,-1.4347994893239626
141.4141414141414,-1.5129986616635889
146.46464646464645,-1.5887437393285002
151.5151515151515,-1.6652177538368418
156.56565656565655,-1.7450695541671344
161.6161616161616,-1.829414077152646
166.66666666666666,-1.9177722855073407
171.7171717171717,-2.008581197567695
176.76767676767676,-2.0999862642192757
181.8181818181818,-2.1904510825275727
186.86868686868686,-2.2789587790345927
191.91919191919192,-2.36503468294045
196.96969696969697,-2.449013369714754
202.02020202020202,-2.532369548972551
207.07070707070704,-2.6175552560126922
212.1212121212121,-2.7070123461381637
217.17171717171715,-2.8017575348662693
222.2222222222222,-2.9004171956204345
227.27272727272725,-2.999437229846841
232.3232323232323,-3.0946967011856152
237.37373737373736,-3.1836382571950153
242.4242424242424,-3.2665118092024152
247.47474747474746,-3.345856669258436
252.5252525252525,-3.42436766151938
257.57575757575756,-3.5020692958427713
262.6262626262626,-3.574153284863847
267.67676767676767,-3.6307891469079934
272.7272727272727,-3.659763120545926
277.77777777777777,-3.651248924305153
282.8282828282828,-3.602114051793385
287.8787878787879,-3.516969537676406
292.9292929292929,-3.4053427478315577
297.979797979798,-3.2774018308378947
303.030303030303,-3.1411875019901006
308.0808080808081,-3.0022665402122133
313.1313131313131,-2.8645317275507587
318.1818181818182,-2.730665343620122
323.2323232323232,-2.601928174948226
328.28282828282823,-2.477833972552123
333.3333333333333,-2.356248038375964
338.38383838383834,-2.2339397431291617
343.4343434343434,-2.10748801879299
348.48484848484844,-1.9743557520910127
353.5353535353535,-1.8338077083718076
358.58585858585855,-1.6873750511124976
363.6363636363636,-1.5384530537758343
368.68686868686865,-1.3909270706084333
373.73737373737373,-1.2475105663575874
378.78787878787875,-1.1088278651175
383.83838383838383,-0.9739235711065808
388.88888888888886,-0.8415869125305223
393.93939393939394,-0.7111386938109732
398.98989898989896,-0.5819739236764928
404.04040404040404,-0.45251938337901765
409.09090909090907,-0.32013097054215467
414.1414141414141,-0.18248531899011095
419.19191919191917,-0.03925809566812165
424.2424242424242,0.10751429404505518
429.2929292929293,0.2547628889630656
434.3434343434343,0.4001344380299359
439.3939393939394,0.54274142097971
444.4444444444444,0.6827778470488088
449.4949494949495,0.8209542757810063
454.5454545454545,0.9583086954349355
459.5959595959596,1.0959989797216823
464.6464646464646,1.2346398158876304
469.6969696969697,1.3735436502035865
474.7474747474747,1.5105245326268584
479.7979797979798,1.6422165081473117
484.8484848484848,1.7639794314767903
489.89898989898984,1.8690592385507343
494.9494949494949,1.948139248615158
500.0,1.9910980682017483
