Altitude,Horizontal Force
0.0,-0.21434276365447924
5.05050505050505,-0.23425256105149636
10.1010101010101,-0.2687068087649391
15.15151515151515,-0.3104845211330924
20.2020202020202,-0.35481370266760126
25.252525252525253,-0.4013060764986328
30.3030303030303,-0.4523715375386669
35.35353535353535,-0.5098030129832087
40.4040404040404,-0.5723941896555319
45.45454545454545,-0.6361633154479832
50.505050505050505,-0.6964210184835569
55.55555555555555,-0.7498243152358024
60.6060606060606,-0.7954589753344347
65.65656565656565,-0.8350149004718661
70.7070707070707,-0.8722686400707007
75.75757575757575,-0.9119269727937349
80.8080808080808,-0.9578684552471632
85.85858585858585,-1.0116449896863282
90.9090909090909,-1.0720824765692039
95.95959595959596,-1.1361269166986967
101.01010101010101,-1.2002113252006428
106.06060606060605,-1.2614037321689981
111.1111111111111,-1.318173550292828
116.16161616161615,-1.3707161608288745
121.2121212121212,-1.420583186225956
126.26262626262626,-1.4696618653341362
131.3131313131313,-1.5192081083502447
136.36363636363635,-1.569687558999434
141.4141414141414,-1.6212828664249939
146.46464646464645,-1.6742934198026305
151.5151515151515,-1.7290038250093782
156.56565656565655,-1.78546624757245
161.6161616161616,-1.843499415080303
166.66666666666666,-1.9025991381022678
171.7171717171717,-1.9616127429848909
176.76767676767676,-2.0189376377543105
181.8181818181818,-2.073642230579259
186.86868686868686,-2.1265972611518165
191.91919191919192,-2.1800348632155697
196.96969696969697,-2.235527151201903
202.02020202020202,-2.2922425654083654
207.07070707070704,-2.3473231027923713
212.1212121212121,-2.3981467053111007
217.17171717171715,-2.444488080451464
222.2222222222222,-2.4888217157167833
227.27272727272725,-2.534618387218973
232.3232323232323,-2.583746083150877
237.37373737373736,-2.634576514823075
242.4242424242424,-2.68203758152082
247.47474747474746,-2.719876739142596
252.5252525252525,-2.7439435496843103
257.57575757575756,-2.754484321765456
262.6262626262626,-2.755837507628711
267.67676767676767,-2.7538557672048993
272.7272727272727,-2.753002779907594
277.77777777777777,-2.755171782720052
282.8282828282828,-2.7604427072578517
287.8787878787879,-2.7684792455585603
292.9292929292929,-2.779023969967566
297.979797979798,-2.791272029276324
303.030303030303,-2.803234138764217
308.0808080808081,-2.8121408895891657
313.1313131313131,-2.8156149324572763
318.1818181818182,-2.8125458858003736
323.2323232323232,-2.803171020194275
328.28282828282823,-2.788780423403365
333.3333333333333,-2.7715078362640506
338.38383838383834,-2.754032439238911
343.4343434343434,-2.7389712936279063
348.48484848484844,-2.728321001837807
353.5353535353535,-2.723394173075648
358.58585858585855,-2.7250176082498307
363.6363636363636,-2.7331592515040217
368.68686868686865,-2.745897624562158
373.73737373737373,-2.758943177959157
378.78787878787875,-2.7670008054565995
383.83838383838383,-2.766477146634491
388.88888888888886,-2.757572631386302
393.93939393939394,-2.743982130073373
398.98989898989896,-2.7305769855230517
404.04040404040404,-2.7210422267558787
409.09090909090907,-2.7171219537954427
414.1414141414141,-2.7191609443999454
419.19191919191917,-2.726675500709706
424.2424242424242,-2.738277346658074
429.2929292929293,-2.751575287414488
434.3434343434343,-2.7637318457920292
439.3939393939394,-2.772382606383686
444.4444444444444,-2.7763247785741942
449.4949494949495,-2.775669169935865
454.5454545454545,-2.771802012275204
459.5959595959596,-2.7670666405000155
464.6464646464646,-2.763821076795527
469.6969696969697,-2.763292493614083
474.7474747474747,-2.765222211985822
479.7979797979798,-2.7686840856563504
484.8484848484848,-2.772994758405594
489.89898989898984,-2.7777446162588086
494.9494949494949,-2.7821605432309733
500.0,-2.784923942685572
