Altitude,Horizontal Force
0.0,-0.21767158930169872
5.05050505050505,-0.20182739906290514
10.1010101010101,-0.1707979374808983
15.15151515151515,-0.1265894034405315
20.2020202020202,-0.07271103405270732
25.252525252525253,-0.012927902740365474
30.3030303030303,0.05052313920279191
35.35353535353535,0.11757348086180959
40.4040404040404,0.1889278231124497
45.45454545454545,0.26392245225188127
50.505050505050505,0.33985949982483626
55.55555555555555,0.41357413592752074
60.6060606060606,0.48386734064881076
65.65656565656565,0.5524216668845556
70.7070707070707,0.6223199171349091
75.75757575757575,0.6956093951920961
80.8080808080808,0.7718378542030493
85.85858585858585,0.8483496172018148
90.9090909090909,0.921619604022494
95.95959595959596,0.9886860498651473
101.01010101010101,1.0484593510437363
106.06060606060605,1.102612616034612
111.1111111111111,1.1554368296620374
116.16161616161615,1.2121791950393115
121.2121212121212,1.276551383392114
126.26262626262626,1.3490795806998324
131.3131313131313,1.4273426773691158
136.36363636363635,1.50764936969441
141.4141414141414,1.586713272520348
146.46464646464645,1.662622245993932
151.5151515151515,1.73507719217075
156.56565656565655,1.8051408181011814
161.6161616161616,1.8745224796959419
166.66666666666666,1.9446438632067333
171.7171717171717,2.0159091422260595
176.76767676767676,2.087479702512377
181.8181818181818,2.1575809045697403
186.86868686868686,2.2243219517079176
191.91919191919192,2.2867817776781454
196.96969696969697,2.3457849968227293
202.02020202020202,2.403678694364525
207.07070707070704,2.4629551208282
212.1212121212121,2.524582315053083
217.17171717171715,2.5871916947067732
222.2222222222222,2.6475762398426976
227.27272727272725,2.7020695256195673
232.3232323232323,2.7477764294986224
237.37373737373736,2.783106026259179
242.4242424242424,2.8078041541203054
247.47474747474746,2.8231408878699353
252.5252525252525,2.8322266128468767
257.57575757575756,2.8397619707807205
262.6262626262626,2.850754866743755
267.67676767676767,2.868675466423374
272.7272727272727,2.893964501257059
277.77777777777777,2.923939150125282
282.8282828282828,2.954219473453095
287.8787878787879,2.980790896734302
292.9292929292929,3.001356796040839
297.979797979798,3.0152882976229023
303.030303030303,3.0228055333718937
308.0808080808081,3.024487495935185
313.1313131313131,3.0215149021822114
318.1818181818182,3.0160412650819417
323.2323232323232,3.01090747350721
328.28282828282823,3.0087710828550884
333.3333333333333,3.0113614213609763
338.38383838383834,3.019365208166227
343.4343434343434,3.0327366012710772
348.48484848484844,3.050811762129957
353.5353535353535,3.072264118805941
358.58585858585855,3.095252643252994
363.6363636363636,3.1180102913039414
368.68686868686865,3.1393958933744166
373.73737373737373,3.1589802084123595
378.78787878787875,3.1767317087153097
383.83838383838383,3.1927195844634877
388.88888888888886,3.2071789538836275
393.93939393939394,3.2208370746460817
398.98989898989896,3.2349526390810435
404.04040404040404,3.2507214646378255
409.09090909090907,3.268232800495422
414.1414141414141,3.286023961854259
419.19191919191917,3.301933648728707
424.2424242424242,3.3147452286106347
429.2929292929293,3.3251982271473253
434.3434343434343,3.3353645182297225
439.3939393939394,3.3470105013061575
444.4444444444444,3.3605202286190816
449.4949494949495,3.3752229940022547
454.5454545454545,3.390459267507448
459.5959595959596,3.405963923457345
464.6464646464646,3.4213227018614103
469.6969696969697,3.4354164654507864
474.7474747474747,3.446891328298358
479.7979797979798,3.4553584127956882
484.8484848484848,3.4619595055376777
489.89898989898984,3.4682582087004157
494.9494949494949,3.474361889451415
500.0,3.47842044989666
