Altitude,Horizontal Force
0.0,0.7422799966175397
5.05050505050505,0.7041403810021704
10.1010101010101,0.6321680754323153
15.15151515151515,0.5339670435593404
20.2020202020202,0.4188733797574642
25.252525252525253,0.296057824441343
30.3030303030303,0.17254768062605505
35.35353535353535,0.0516616288338571
40.4040404040404,-0.06708202322983658
45.45454545454545,-0.18626869571411842
50.505050505050505,-0.30805508227217787
55.55555555555555,-0.4325606777066141
60.6060606060606,-0.5582668190048932
65.65656565656565,-0.6839324719226448
70.7070707070707,-0.8099515816564631
75.75757575757575,-0.9376122879999658
80.8080808080808,-1.0671323565890356
85.85858585858585,-1.1968950243647543
90.9090909090909,-1.3250341952543103
95.95959595959596,-1.4516310371228238
101.01010101010101,-1.578887624530053
106.06060606060605,-1.7088190933154332
111.1111111111111,-1.8407928508804723
116.16161616161615,-1.9713937076121373
121.2121212121212,-2.0968800044717244
126.26262626262626,-2.216239323960864
131.3131313131313,-2.3323947875634774
136.36363636363635,-2.4505479143442233
141.4141414141414,-2.5748926234324574
146.46464646464645,-2.706194952363406
151.5151515151515,-2.841903805555279
156.56565656565655,-2.9783996036523375
161.6161616161616,-3.1133977149847625
166.66666666666666,-3.2467579300985716
171.7171717171717,-3.3795273801422887
176.76767676767676,-3.512323314955812
181.8181818181818,-3.644139418318035
186.86868686868686,-3.7719954521508083
191.91919191919192,-3.8910491190271053
196.96969696969697,-3.994653776958619
202.02020202020202,-4.074474695452455
207.07070707070704,-4.12128414984789
212.1212121212121,-4.127073386339959
217.17171717171715,-4.088015337651802
222.2222222222222,-4.006433619878048
227.27272727272725,-3.8903526015523635
232.3232323232323,-3.7507681032522804
237.37373737373736,-3.5984512743241446
242.4242424242424,-3.441756652112309
247.47474747474746,-3.2858191952160487
252.5252525252525,-3.1328922850456125
257.57575757575756,-2.9833305178671026
262.6262626262626,-2.8366292905427724
267.67676767676767,-2.6919861846953816
272.7272727272727,-2.54839269640402
277.77777777777777,-2.4048308790483097
282.8282828282828,-2.2608891709645182
287.8787878787879,-2.1171053994678304
292.9292929292929,-1.9742797248500117
297.979797979798,-1.832191628506778
303.030303030303,-1.689045762292721
308.0808080808081,-1.5423618968986994
313.1313131313131,-1.390744599036986
318.1818181818182,-1.2350499258515815
323.2323232323232,-1.0780996400449046
328.28282828282823,-0.9230673186464893
333.3333333333333,-0.7715168085050154
338.38383838383834,-0.6225161769903588
343.4343434343434,-0.47357225436759787
348.48484848484844,-0.32281068987472455
353.5353535353535,-0.1705628231950979
358.58585858585855,-0.018977647119589776
363.6363636363636,0.1300249910767528
368.68686868686865,0.27675473689971686
373.73737373737373,0.42403653296954646
378.78787878787875,0.575430432618075
383.83838383838383,0.7326441305234016
388.88888888888886,0.8941058867763909
393.93939393939394,1.0557078873666492
398.98989898989896,1.2132173734094487
404.04040404040404,1.3646796555392375
409.09090909090907,1.5113250071363842
414.1414141414141,1.6566797826745854
419.19191919191917,1.8045318825000032
424.2424242424242,1.9568299257343673
429.2929292929293,2.1125893664691975
434.3434343434343,2.268631719793693
439.3939393939394,2.4218526018703206
444.4444444444444,2.5713286580927
449.4949494949495,2.7185374321406672
454.5454545454545,2.8657009310866965
459.5959595959596,3.0139358171044037
464.6464646464646,3.1626166106513414
469.6969696969697,3.3098459244928566
474.7474747474747,3.453022291976549
479.7979797979798,3.588885673014951
484.8484848484848,3.7129451133063274
489.89898989898984,3.8186634323443407
494.9494949494949,3.897288662995119
500.0,3.9396470351098025
