Altitude,Horizontal Force
0.0,-0.40447669381937285
5.05050505050505,-0.40673817793778533
10.1010101010101,-0.4092244988704188
15.15151515151515,-0.4095855909746369
20.2020202020202,-0.40702721945879183
25.252525252525253,-0.40272436363168385
30.3030303030303,-0.3985105278222748
35.35353535353535,-0.3952520446176187
40.4040404040404,-0.3924722516141761
45.45454545454545,-0.38932939338364525
50.505050505050505,-0.3855394009075962
55.55555555555555,-0.38131134956615176
60.6060606060606,-0.3767592526332779
65.65656565656565,-0.37178377387774386
70.7070707070707,-0.36654118494070353
75.75757575757575,-0.3616385678629076
80.8080808080808,-0.3577782834909191
85.85858585858585,-0.3554675478233291
90.9090909090909,-0.3553660549853443
95.95959595959596,-0.35846482068490826
101.01010101010101,-0.3652922263970262
106.06060606060605,-0.37484475249998894
111.1111111111111,-0.38473754353759754
116.16161616161615,-0.39277836101605945
121.2121212121212,-0.39848475187270305
126.26262626262626,-0.4030256126927003
131.3131313131313,-0.40788934571451235
136.36363636363635,-0.4138080807897736
141.4141414141414,-0.4206911017283237
146.46464646464645,-0.4281276316765727
151.5151515151515,-0.43563197885294414
156.56565656565655,-0.4425768845801889
161.6161616161616,-0.4481365639769542
166.66666666666666,-0.4514145762090931
171.7171717171717,-0.45166674354922665
176.76767676767676,-0.4486283808792779
181.8181818181818,-0.4431741594871069
186.86868686868686,-0.43801375687864547
191.91919191919192,-0.43736210896097344
196.96969696969697,-0.44491407764654367
202.02020202020202,-0.46134732904914566
207.07070707070704,-0.48350344814933227
212.1212121212121,-0.506235894435912
217.17171717171715,-0.5255353052139196
222.2222222222222,-0.5405867478516848
227.27272727272725,-0.5535067422412082
232.3232323232323,-0.5672556516244194
237.37373737373736,-0.5832763680322866
242.4242424242424,-0.6004155725378298
247.47474747474746,-0.6159624371894665
252.5252525252525,-0.627987954388217
257.57575757575756,-0.6371265760131617
262.6262626262626,-0.646304729520763
267.67676767676767,-0.658640349391237
272.7272727272727,-0.6751795563345148
277.77777777777777,-0.6941371021737294
282.8282828282828,-0.7121439869187917
287.8787878787879,-0.7265902537140789
292.9292929292929,-0.7375034545213315
297.979797979798,-0.7477242251383575
303.030303030303,-0.761303411522678
308.0808080808081,-0.7811357465995868
313.1313131313131,-0.8073408632506511
318.1818181818182,-0.8373284391735909
323.2323232323232,-0.8674353189281343
328.28282828282823,-0.8948660826223265
333.3333333333333,-0.918639248069764
338.38383838383834,-0.9392237759793075
343.4343434343434,-0.9577254556828225
348.48484848484844,-0.9754945465559288
353.5353535353535,-0.9939424001895445
358.58585858585855,-1.0140356705263514
363.6363636363636,-1.0355189147878743
368.68686868686865,-1.056781880416048
373.73737373737373,-1.0758973568731696
378.78787878787875,-1.092062228265819
383.83838383838383,-1.1062461100245875
388.88888888888886,-1.120518149958527
393.93939393939394,-1.136767282544965
398.98989898989896,-1.155902290366764
404.04040404040404,-1.1780148387196736
409.09090909090907,-1.203041802895826
414.1414141414141,-1.231039976393518
419.19191919191917,-1.261682623923552
424.2424242424242,-1.2934768974302862
429.2929292929293,-1.3236154813883323
434.3434343434343,-1.348951900131631
439.3939393939394,-1.3675732392022084
444.4444444444444,-1.3799195863130864
449.4949494949495,-1.3887188267071582
454.5454545454545,-1.3977921387354737
459.5959595959596,-1.41032330869259
464.6464646464646,-1.4274069457706906
469.6969696969697,-1.4476031778782756
474.7474747474747,-1.4676923888651152
479.7979797979798,-1.4842512144536735
484.8484848484848,-1.4952340262879342
489.89898989898984,-1.5006746254171566
494.9494949494949,-1.5022912432183073
500.0,-1.502336372326608
