Altitude,Horizontal Force
0.0,-0.7317188989916068
5.05050505050505,-0.744817701554805
10.1010101010101,-0.7667061445095597
15.15151515151515,-0.7909366977419564
20.2020202020202,-0.8120287428606513
25.252525252525253,-0.8277167752003769
30.3030303030303,-0.8392911855809184
35.35353535353535,-0.8500210757715688
40.4040404040404,-0.863003358778401
45.45454545454545,-0.8797158995804744
50.505050505050505,-0.8999380477381802
55.55555555555555,-0.9224735346689944
60.6060606060606,-0.9458888313921519
65.65656565656565,-0.968816904294691
70.7070707070707,-0.9901092898306538
75.75757575757575,-1.0091610420159651
80.8080808080808,-1.0262828771796257
85.85858585858585,-1.0427695710765938
90.9090909090909,-1.0604727866936334
95.95959595959596,-1.0809750926457737
101.01010101010101,-1.1044831137433841
106.06060606060605,-1.1291337422172598
111.1111111111111,-1.1515583750473795
116.16161616161615,-1.1689301549255704
121.2121212121212,-1.1812320039730038
126.26262626262626,-1.1916213325263554
131.3131313131313,-1.2042740140144432
136.36363636363635,-1.2215890057710879
141.4141414141414,-1.243189989953265
146.46464646464645,-1.2672011694543779
151.5151515151515,-1.29210729996089
156.56565656565655,-1.3175114129432868
161.6161616161616,-1.3436900236775426
166.66666666666666,-1.370790163912233
171.7171717171717,-1.3982350326201742
176.76767676767676,-1.4244528446838554
181.8181818181818,-1.447249348764507
186.86868686868686,-1.4649080899767162
191.91919191919192,-1.4774594287185105
196.96969696969697,-1.4870901803268297
202.02020202020202,-1.4971969367533666
207.07070707070704,-1.5105852544733684
212.1212121212121,-1.5279111983019544
217.17171717171715,-1.5473156672242756
222.2222222222222,-1.5656739050649189
227.27272727272725,-1.580862817519546
232.3232323232323,-1.593642038208683
237.37373737373736,-1.6075505860133317
242.4242424242424,-1.626568267112263
247.47474747474746,-1.6522598479740727
252.5252525252525,-1.6825784389074818
257.57575757575756,-1.713187507650527
262.6262626262626,-1.740117839437908
267.67676767676767,-1.7617874015496842
272.7272727272727,-1.779192163531712
277.77777777777777,-1.7946117686775445
282.8282828282828,-1.8101102870811772
287.8787878787879,-1.8268339569250749
292.9292929292929,-1.845131473924663
297.979797979798,-1.8649004779062905
303.030303030303,-1.8858842939307014
308.0808080808081,-1.907923660277944
313.1313131313131,-1.931126476861092
318.1818181818182,-1.9556649999551965
323.2323232323232,-1.9812412637818728
328.28282828282823,-2.0068379675215153
333.3333333333333,-2.031083370892373
338.38383838383834,-2.052877550187114
343.4343434343434,-2.0716492190128664
348.48484848484844,-2.0871691639853713
353.5353535353535,-2.099479991676623
358.58585858585855,-2.109154622551918
363.6363636363636,-2.117393716212483
368.68686868686865,-2.1251923224838425
373.73737373737373,-2.131472511982278
378.78787878787875,-2.1310396295724763
383.83838383838383,-2.114074678782795
388.88888888888886,-2.0685292396382815
393.93939393939394,-1.9847542214163958
398.98989898989896,-1.8596304304852533
404.04040404040404,-1.6973999916225937
409.09090909090907,-1.5068904642674374
414.1414141414141,-1.2975707194673198
419.19191919191917,-1.0769721449284622
424.2424242424242,-0.8502847694753053
429.2929292929293,-0.6210317860846333
434.3434343434343,-0.3916477022235445
439.3939393939394,-0.16383138796189908
444.4444444444444,0.06115948088381321
449.4949494949495,0.2823984706093698
454.5454545454545,0.4996472658743148
459.5959595959596,0.7138960112374646
464.6464646464646,0.9271797522377411
469.6969696969697,1.1412222705418755
474.7474747474747,1.3554071081181531
479.7979797979798,1.5649733332850886
484.8484848484848,1.7602019641185307
489.89898989898984,1.9271470609157326
494.9494949494949,2.0501734788414847
500.0,2.1156549999747933
