Altitude,Horizontal Force
0.0,0.5101134915305099
5.05050505050505,0.497550799867288
10.1010101010101,0.4739094151270032
15.15151515151515,0.4417775512107181
20.2020202020202,0.4038230036966959
25.252525252525253,0.3616612967402623
30.3030303030303,0.315738736730971
35.35353535353535,0.26653375181276806
40.4040404040404,0.2158716192785038
45.45454545454545,0.16694447160525402
50.505050505050505,0.12306168293378386
55.55555555555555,0.08620761867630201
60.6060606060606,0.05622048091190859
65.65656565656565,0.030545395319029497
70.7070707070707,0.0046436236781196225
75.75757575757575,-0.02655343858041018
80.8080808080808,-0.06615447077692987
85.85858585858585,-0.11309981450451005
90.9090909090909,-0.1620402959204769
95.95959595959596,-0.20599628303677736
101.01010101010101,-0.24028599721167176
106.06060606060605,-0.2651600837039395
111.1111111111111,-0.28539015328345196
116.16161616161615,-0.3073387021658509
121.2121212121212,-0.3355958672531834
126.26262626262626,-0.3711638085542992
131.3131313131313,-0.41179605190650836
136.36363636363635,-0.4536652510965685
141.4141414141414,-0.49341657258059957
146.46464646464645,-0.5297965591302969
151.5151515151515,-0.5642869719189576
156.56565656565655,-0.6002390051082425
161.6161616161616,-0.6406598603914082
166.66666666666666,-0.6859209791702983
171.7171717171717,-0.733161268709348
176.76767676767676,-0.778121204794827
181.8181818181818,-0.8180389994506152
186.86868686868686,-0.853289593084546
191.91919191919192,-0.8865558723304618
196.96969696969697,-0.9206802014610052
202.02020202020202,-0.957046850205431
207.07070707070704,-0.9953727166030362
212.1212121212121,-1.0342639238562845
217.17171717171715,-1.0718283483464914
222.2222222222222,-1.106311629339105
227.27272727272725,-1.137109411999114
232.3232323232323,-1.165705898014771
237.37373737373736,-1.1954538586526
242.4242424242424,-1.2297434462979036
247.47474747474746,-1.2697654880835656
252.5252525252525,-1.313769642208063
257.57575757575756,-1.358488215913397
262.6262626262626,-1.4012716975275326
267.67676767676767,-1.4410427125381338
272.7272727272727,-1.4777261519558018
277.77777777777777,-1.5114330677317322
282.8282828282828,-1.5423890583610342
287.8787878787879,-1.571328536687332
292.9292929292929,-1.599548315175237
297.979797979798,-1.6285492707840161
303.030303030303,-1.6596656006130615
308.0808080808081,-1.69375335261741
313.1313131313131,-1.7307495558429462
318.1818181818182,-1.7690965312585067
323.2323232323232,-1.8055758235185193
328.28282828282823,-1.8361228181959706
333.3333333333333,-1.8574935006214366
338.38383838383834,-1.8687459359135583
343.4343434343434,-1.8712610273342114
348.48484848484844,-1.8673582478193103
353.5353535353535,-1.858777579848954
358.58585858585855,-1.8462508934794237
363.6363636363636,-1.8298750325790611
368.68686868686865,-1.8095592519646078
373.73737373737373,-1.785385263929291
378.78787878787875,-1.7582014381369742
383.83838383838383,-1.7300142857829195
388.88888888888886,-1.7034308589674134
393.93939393939394,-1.680361240571671
398.98989898989896,-1.6611985510388396
404.04040404040404,-1.6448800002306183
409.09090909090907,-1.629269259064325
414.1414141414141,-1.6114661331354128
419.19191919191917,-1.588355592898942
424.2424242424242,-1.5579417511597908
429.2929292929293,-1.5208658115041276
434.3434343434343,-1.4808821665525271
439.3939393939394,-1.4435124840125306
444.4444444444444,-1.4133435662805212
449.4949494949495,-1.3916248468415322
454.5454545454545,-1.375714203540185
459.5959595959596,-1.3607176283421296
464.6464646464646,-1.3420325621036848
469.6969696969697,-1.3171452372741914
474.7474747474747,-1.2861814675718681
479.7979797979798,-1.2517301965403123
484.8484848484848,-1.2181523305506063
489.89898989898984,-1.1901268391671866
494.9494949494949,-1.1708435331207117
500.0,-1.1613070697226149
