Altitude,Horizontal Force
0.0,-0.8202971628434605
5.05050505050505,-0.8122956181571899
10.1010101010101,-0.7964507073242896
15.15151515151515,-0.7729618225379522
20.2020202020202,-0.7424743827105176
25.252525252525253,-0.7069844341458481
30.3030303030303,-0.6702985476776363
35.35353535353535,-0.6372798640005358
40.4040404040404,-0.6121715887430701
45.45454545454545,-0.5967628837537632
50.505050505050505,-0.5892419090656976
55.55555555555555,-0.5845808866001097
60.6060606060606,-0.5767674949998896
65.65656565656565,-0.5618932712252528
70.7070707070707,-0.5400644110757007
75.75757575757575,-0.5146370187023278
80.8080808080808,-0.48942411034894884
85.85858585858585,-0.46610465021403324
90.9090909090909,-0.44395112694127525
95.95959595959596,-0.4219774348596257
101.01010101010101,-0.4014762081012464
106.06060606060605,-0.38645253729173007
111.1111111111111,-0.3813010816776593
116.16161616161615,-0.3877587303208092
121.2121212121212,-0.4038683212209287
126.26262626262626,-0.425817951469884
131.3131313131313,-0.450747044505318
136.36363636363635,-0.47800809169104386
141.4141414141414,-0.5081795709241959
146.46464646464645,-0.5413017287605896
151.5151515151515,-0.5762048462189053
156.56565656565655,-0.6112437368537496
161.6161616161616,-0.6453849181286124
166.66666666666666,-0.6785919987380734
171.7171717171717,-0.7115139695158754
176.76767676767676,-0.7451523574261567
181.8181818181818,-0.7808083237294163
186.86868686868686,-0.8198344122593522
191.91919191919192,-0.8629866798632764
196.96969696969697,-0.9097362691566382
202.02020202020202,-0.9582334218666977
207.07070707070704,-1.0060317688138949
212.1212121212121,-1.0511342732413878
217.17171717171715,-1.092776141635319
222.2222222222222,-1.1314236101427482
227.27272727272725,-1.1679159390119487
232.3232323232323,-1.2023566626034272
237.37373737373736,-1.2338049258425197
242.4242424242424,-1.2611923282071116
247.47474747474746,-1.2847093810933254
252.5252525252525,-1.3062851860670337
257.57575757575756,-1.3288410906210957
262.6262626262626,-1.3549604384115552
267.67676767676767,-1.3859589559469379
272.7272727272727,-1.421646702992175
277.77777777777777,-1.4606526700771918
282.8282828282828,-1.5010250921584367
287.8787878787879,-1.5409561746164604
292.9292929292929,-1.5794195189482299
297.979797979798,-1.6164987189962563
303.030303030303,-1.6532640227100823
308.0808080808081,-1.6911379358349834
313.1313131313131,-1.730973222518874
318.1818181818182,-1.7724346729259208
323.2323232323232,-1.8141634120532977
328.28282828282823,-1.8545082163916522
333.3333333333333,-1.892166675673911
338.38383838383834,-1.9265717670592415
343.4343434343434,-1.9582834821130015
348.48484848484844,-1.9893431816748661
353.5353535353535,-2.0229030901239637
358.58585858585855,-2.0617219081726823
363.6363636363636,-2.106300452024807
368.68686868686865,-2.1542523915329257
373.73737373737373,-2.201507902575792
378.78787878787875,-2.2443962438808556
383.83838383838383,-2.2809571965559385
388.88888888888886,-2.3109666841538914
393.93939393939394,-2.3355023792248395
398.98989898989896,-2.356839220355046
404.04040404040404,-2.3784003855840457
409.09090909090907,-2.4039867315542263
414.1414141414141,-2.4360900079366847
419.19191919191917,-2.4743863246146836
424.2424242424242,-2.5158133491324226
429.2929292929293,-2.5564184701774257
434.3434343434343,-2.5935778181780726
439.3939393939394,-2.6269083025759583
444.4444444444444,-2.6574646063099605
449.4949494949495,-2.6865689242861155
454.5454545454545,-2.7155910905883927
459.5959595959596,-2.746534216369889
464.6464646464646,-2.782001876402252
469.6969696969697,-2.823840719691785
474.7474747474747,-2.871502723287157
479.7979797979798,-2.921561255181567
484.8484848484848,-2.96880369837288
489.89898989898984,-3.008064867194212
494.9494949494949,-3.0356674621751267
500.0,-3.0497638236219915
