Altitude,Horizontal Force
0.0,-0.10110899072415147
5.05050505050505,-0.11765302889910872
10.1010101010101,-0.1501109499572258
15.15151515151515,-0.19662891352519754
20.2020202020202,-0.253638355391402
25.252525252525253,-0.3163512568364205
30.3030303030303,-0.3802929347338031
35.35353535353535,-0.4429820003734988
40.4040404040404,-0.5043827816632456
45.45454545454545,-0.5656309379906721
50.505050505050505,-0.6272152668443034
55.55555555555555,-0.6882587906804603
60.6060606060606,-0.7473011701597627
65.65656565656565,-0.803559936185991
70.7070707070707,-0.8573947351974447
75.75757575757575,-0.9099339181602455
80.8080808080808,-0.9626484988569066
85.85858585858585,-1.017220628297482
90.9090909090909,-1.075138160652196
95.95959595959596,-1.136791516797897
101.01010101010101,-1.2006683779905045
106.06060606060605,-1.2637288810759315
111.1111111111111,-1.323040970251636
116.16161616161615,-1.3775976084772563
121.2121212121212,-1.4289757152547002
126.26262626262626,-1.4802484723453977
131.3131313131313,-1.5337912779543772
136.36363636363635,-1.5895772943777473
141.4141414141414,-1.6452415519074686
146.46464646464645,-1.6980390763720634
151.5151515151515,-1.7471369263893024
156.56565656565655,-1.7945397346493965
161.6161616161616,-1.844091364558008
166.66666666666666,-1.8993841836540784
171.7171717171717,-1.962007735528922
176.76767676767676,-2.031081127061073
181.8181818181818,-2.104048389183864
186.86868686868686,-2.178093462616077
191.91919191919192,-2.2513161767710104
196.96969696969697,-2.3231353130258703
202.02020202020202,-2.393840924713532
207.07070707070704,-2.4637823492721704
212.1212121212121,-2.5326004791983765
217.17171717171715,-2.5990125212470923
222.2222222222222,-2.6612014924438254
227.27272727272725,-2.717582260125711
232.3232323232323,-2.767531580346419
237.37373737373736,-2.811734532010358
242.4242424242424,-2.8520866443729846
247.47474747474746,-2.8913256463717967
252.5252525252525,-2.9325187965840307
257.57575757575756,-2.9785758244831833
262.6262626262626,-3.031619682417878
267.67676767676767,-3.092263851263804
272.7272727272727,-3.1591064559832005
277.77777777777777,-3.2288558638575253
282.8282828282828,-3.2973674149209744
287.8787878787879,-3.3612133820993613
292.9292929292929,-3.4189813615966482
297.979797979798,-3.4715851555082047
303.030303030303,-3.5216420386839085
308.0808080808081,-3.5723400843985607
313.1313131313131,-3.6261511638843764
318.1818181818182,-3.6837908561093275
323.2323232323232,-3.744025394284965
328.28282828282823,-3.8046895105074667
333.3333333333333,-3.8642065953537497
338.38383838383834,-3.92233610684464
343.4343434343434,-3.9796491668494136
348.48484848484844,-4.036371781559573
353.5353535353535,-4.091806364272575
358.58585858585855,-4.144584656418483
363.6363636363636,-4.192755673287172
368.68686868686865,-4.23280954066424
373.73737373737373,-4.258453471293641
378.78787878787875,-4.261101491653516
383.83838383838383,-4.232829349853775
388.88888888888886,-4.169969189894591
393.93939393939394,-4.074684193232583
398.98989898989896,-3.953717635568725
404.04040404040404,-3.815749733070284
409.09090909090907,-3.669028104841831
414.1414141414141,-3.519772100426449
419.19191919191917,-3.3712059565895185
424.2424242424242,-3.2235844550507604
429.2929292929293,-3.0755597407086963
434.3434343434343,-2.926305002605716
439.3939393939394,-2.7768914506953095
444.4444444444444,-2.6298664663989166
449.4949494949495,-2.487404631726139
454.5454545454545,-2.349525453336343
459.5959595959596,-2.213565406660812
464.6464646464646,-2.075311086822695
469.6969696969697,-1.9312864725681034
474.7474747474747,-1.7811600997701862
479.7979797979798,-1.6291768609705837
484.8484848484848,-1.4841485339758707
489.89898989898984,-1.358167804653176
494.9494949494949,-1.2643888657804472
500.0,-1.2141766920058337
